label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
Frame,0.000000,0.000000,0.000000,0.228006,-0.039091,-0.093592,0.456710,-0.187303,-0.140381,0.646306,-0.246172,-0.190516,0.791059,-0.205690,-0.242245,0.433731,-0.861058,-0.033752,0.503434,-1.251258,-0.097404,0.527095,-1.516728,-0.158400,0.544373,-1.732596,-0.206662,0.308421,-0.950108,-0.046604,0.390687,-1.435723,-0.169343,0.364650,-1.315365,-0.250098,0.322920,-1.087865,-0.275941,0.171745,-0.966236,-0.069871,0.231917,-1.384283,-0.174743,0.219853,-1.283081,-0.214908,0.189208,-1.084349,-0.213547,0.020713,-0.933761,-0.103257,0.071045,-1.245673,-0.173828,0.093843,-1.252789,-0.194061,0.093070,-1.174550,-0.193121,1.000000,0.000000,0.000000,0.000000,-0.188536,-0.092831,-0.091776,-0.396671,-0.306816,-0.145735,-0.581690,-0.406785,-0.201263,-0.729741,-0.402721,-0.258160,-0.376395,-0.911221,-0.047372,-0.446162,-1.307034,-0.107668,-0.471465,-1.578240,-0.169031,-0.489519,-1.781531,-0.218407,-0.246464,-0.967116,-0.062781,-0.278237,-1.440075,-0.169334,-0.271772,-1.426810,-0.244909,-0.264595,-1.245476,-0.276911,-0.106889,-0.951729,-0.089279,-0.124263,-1.369600,-0.190981,-0.131083,-1.327681,-0.242163,-0.131246,-1.127481,-0.253844,0.034286,-0.875027,-0.123469,0.011539,-1.221270,-0.195747,-0.000170,-1.214555,-0.219098,-0.004444,-1.056284,-0.223647,1.000000
Frame,0.000000,0.000000,0.000000,0.226341,-0.031990,-0.104713,0.456936,-0.169375,-0.157747,0.653325,-0.216722,-0.213666,0.799297,-0.164016,-0.271608,0.434269,-0.859342,-0.038456,0.513072,-1.236503,-0.103895,0.538519,-1.501992,-0.169052,0.560877,-1.724181,-0.221895,0.309193,-0.949713,-0.049442,0.399488,-1.430916,-0.175831,0.369176,-1.312764,-0.263769,0.327756,-1.086383,-0.295580,0.170835,-0.966552,-0.071629,0.235878,-1.384672,-0.181525,0.222688,-1.278933,-0.230255,0.193253,-1.065925,-0.234465,0.017288,-0.934555,-0.104762,0.070263,-1.267651,-0.181137,0.090294,-1.249444,-0.206065,0.087283,-1.128220,-0.208299,1.000000,0.000000,0.000000,0.000000,-0.192408,-0.088826,-0.094053,-0.402231,-0.288398,-0.152553,-0.591454,-0.374369,-0.213242,-0.736090,-0.361255,-0.275434,-0.375279,-0.908198,-0.050637,-0.441909,-1.307060,-0.116542,-0.465799,-1.579551,-0.183000,-0.480838,-1.785033,-0.235428,-0.244154,-0.967302,-0.068671,-0.269027,-1.459056,-0.183222,-0.273057,-1.436935,-0.263239,-0.273257,-1.241543,-0.295754,-0.104248,-0.955023,-0.098235,-0.117267,-1.374525,-0.202520,-0.134417,-1.332619,-0.256172,-0.141551,-1.130604,-0.268366,0.034529,-0.877549,-0.136124,0.016270,-1.213518,-0.206648,0.000330,-1.213950,-0.230247,-0.006279,-1.065063,-0.234793,1.000000
Frame,0.000000,0.000000,0.000000,0.230769,-0.023468,-0.098802,0.467656,-0.146507,-0.147976,0.666849,-0.196228,-0.200076,0.819316,-0.151052,-0.253585,0.448820,-0.848978,-0.030586,0.530421,-1.237518,-0.091485,0.561739,-1.504372,-0.151596,0.589355,-1.725099,-0.199390,0.322291,-0.945776,-0.040461,0.414251,-1.418724,-0.161629,0.385310,-1.295220,-0.243016,0.341796,-1.065348,-0.268582,0.184532,-0.965533,-0.060963,0.249988,-1.368820,-0.164285,0.239007,-1.263932,-0.205590,0.210556,-1.057925,-0.203971,0.033283,-0.936308,-0.092089,0.081348,-1.256496,-0.160697,0.106766,-1.248623,-0.179561,0.112306,-1.145632,-0.176415,1.000000,0.000000,0.000000,0.000000,-0.200973,-0.082143,-0.091589,-0.416367,-0.276564,-0.149749,-0.602916,-0.352118,-0.209304,-0.746716,-0.342868,-0.269316,-0.386504,-0.897548,-0.054077,-0.451466,-1.295951,-0.124728,-0.475861,-1.568444,-0.189743,-0.485866,-1.776586,-0.238345,-0.253073,-0.964708,-0.072754,-0.278053,-1.475974,-0.194836,-0.291509,-1.403444,-0.264574,-0.291453,-1.173866,-0.282832,-0.109985,-0.958215,-0.102942,-0.123133,-1.387245,-0.207711,-0.151368,-1.319491,-0.244682,-0.158156,-1.119179,-0.241443,0.032866,-0.881741,-0.141640,0.010335,-1.224015,-0.204859,-0.018698,-1.207052,-0.213940,-0.029312,-1.059515,-0.205968,1.000000
Frame,0.000000,0.000000,0.000000,0.227001,-0.013009,-0.106913,0.467056,-0.131304,-0.160534,0.672139,-0.180362,-0.215836,0.827946,-0.126034,-0.272374,0.455087,-0.839956,-0.039149,0.538949,-1.221124,-0.104941,0.570099,-1.492095,-0.168235,0.598704,-1.714562,-0.218796,0.327556,-0.943583,-0.048555,0.424249,-1.431658,-0.177017,0.388071,-1.308348,-0.261901,0.340451,-1.075525,-0.288669,0.187393,-0.969605,-0.069192,0.252424,-1.383792,-0.179169,0.237225,-1.279756,-0.222801,0.206638,-1.071689,-0.221729,0.032435,-0.945564,-0.101063,0.082782,-1.270210,-0.173750,0.106465,-1.251852,-0.193930,0.109926,-1.137714,-0.191662,1.000000,0.000000,0.000000,0.000000,-0.211061,-0.064368,-0.089009,-0.432691,-0.241326,-0.144676,-0.619298,-0.304813,-0.202446,-0.763245,-0.290766,-0.261198,-0.406364,-0.886082,-0.045117,-0.472314,-1.291213,-0.110260,-0.494992,-1.567737,-0.175362,-0.505812,-1.779402,-0.225639,-0.276546,-0.958952,-0.062713,-0.310898,-1.449516,-0.172654,-0.314961,-1.403688,-0.245234,-0.308164,-1.203020,-0.272198,-0.135618,-0.962925,-0.091778,-0.157777,-1.408004,-0.188619,-0.178724,-1.349712,-0.230026,-0.180978,-1.146015,-0.235210,0.009068,-0.896951,-0.129340,-0.017983,-1.235332,-0.194969,-0.036313,-1.223193,-0.210506,-0.037300,-1.076293,-0.208764,1.000000
Frame,0.000000,0.000000,0.000000,0.228413,-0.009182,-0.102747,0.465639,-0.130406,-0.151329,0.670084,-0.180840,-0.202471,0.821724,-0.125871,-0.255220,0.456139,-0.838712,-0.029088,0.540162,-1.220055,-0.088733,0.572467,-1.485832,-0.150312,0.601880,-1.703726,-0.200193,0.331483,-0.942724,-0.037305,0.427553,-1.413128,-0.157947,0.397602,-1.297581,-0.244059,0.352701,-1.071232,-0.274256,0.193770,-0.971150,-0.056543,0.258657,-1.378646,-0.160467,0.248225,-1.275595,-0.207692,0.219947,-1.063330,-0.210882,0.042741,-0.949845,-0.086689,0.095303,-1.277690,-0.155795,0.120807,-1.268855,-0.178045,0.125295,-1.155191,-0.178376,1.000000,0.000000,0.000000,0.000000,-0.216556,-0.060490,-0.089625,-0.441335,-0.227951,-0.147508,-0.631383,-0.284418,-0.208567,-0.774360,-0.256268,-0.270897,-0.414266,-0.888192,-0.047524,-0.473476,-1.307334,-0.115492,-0.491564,-1.579382,-0.182267,-0.498896,-1.791916,-0.233953,-0.281100,-0.957333,-0.067055,-0.317815,-1.456463,-0.180798,-0.322460,-1.392793,-0.251974,-0.315632,-1.187421,-0.277468,-0.137213,-0.961842,-0.098614,-0.165186,-1.416736,-0.198768,-0.189014,-1.343586,-0.236027,-0.191303,-1.137925,-0.236865,0.009829,-0.899898,-0.139142,-0.024251,-1.259761,-0.204472,-0.055781,-1.242772,-0.216429,-0.065553,-1.087580,-0.211862,1.000000
Frame,0.000000,0.000000,0.000000,0.229507,-0.000953,-0.102009,0.473349,-0.122173,-0.152334,0.678324,-0.163285,-0.205916,0.827224,-0.100862,-0.261721,0.464006,-0.836148,-0.034026,0.550868,-1.215030,-0.095331,0.586002,-1.484243,-0.157979,0.616874,-1.707605,-0.209948,0.338721,-0.939768,-0.045870,0.440094,-1.414149,-0.169497,0.416949,-1.284616,-0.254722,0.374759,-1.051572,-0.285135,0.199152,-0.968830,-0.068432,0.275663,-1.391126,-0.176304,0.270079,-1.272016,-0.220968,0.239757,-1.050030,-0.222993,0.044475,-0.950157,-0.101899,0.106109,-1.295226,-0.177523,0.130536,-1.259572,-0.198607,0.126204,-1.118014,-0.197832,1.000000,0.000000,0.000000,0.000000,-0.221995,-0.045466,-0.096538,-0.449883,-0.212277,-0.158977,-0.645357,-0.264657,-0.223536,-0.790354,-0.233273,-0.289061,-0.430585,-0.880352,-0.052810,-0.489489,-1.306014,-0.123346,-0.505340,-1.580142,-0.192231,-0.510459,-1.796443,-0.245119,-0.296329,-0.952532,-0.069803,-0.336945,-1.454152,-0.186547,-0.334250,-1.387148,-0.260917,-0.321787,-1.184878,-0.287774,-0.150236,-0.960124,-0.099002,-0.180448,-1.413479,-0.203151,-0.197285,-1.340279,-0.243934,-0.194468,-1.136013,-0.245816,-0.001470,-0.902134,-0.137212,-0.041003,-1.266531,-0.205283,-0.064523,-1.246782,-0.217635,-0.065853,-1.091752,-0.212379,1.000000
Frame,0.000000,0.000000,0.000000,0.233237,0.002021,-0.098715,0.477030,-0.109810,-0.146520,0.681787,-0.148048,-0.198686,0.829219,-0.084842,-0.253172,0.462044,-0.835728,-0.027532,0.545790,-1.226635,-0.084154,0.580915,-1.489777,-0.144383,0.611786,-1.701964,-0.193810,0.339250,-0.939953,-0.037390,0.429623,-1.400589,-0.150014,0.413123,-1.287439,-0.234073,0.376238,-1.067411,-0.267316,0.200672,-0.972958,-0.057864,0.275412,-1.389841,-0.159108,0.272967,-1.271340,-0.206339,0.243497,-1.049020,-0.212033,0.047602,-0.958996,-0.088764,0.100443,-1.306724,-0.161307,0.126862,-1.265494,-0.184051,0.124272,-1.114033,-0.184725,1.000000,0.000000,0.000000,0.000000,-0.216334,-0.058924,-0.092894,-0.436525,-0.224021,-0.154287,-0.624065,-0.276478,-0.218507,-0.769875,-0.238793,-0.284016,-0.427991,-0.879205,-0.051302,-0.485894,-1.299613,-0.124802,-0.500193,-1.570753,-0.196269,-0.505402,-1.791661,-0.251184,-0.293383,-0.953372,-0.070770,-0.333758,-1.455616,-0.190366,-0.317900,-1.388096,-0.266175,-0.295970,-1.193222,-0.294187,-0.147837,-0.963696,-0.102103,-0.182886,-1.410337,-0.207158,-0.185946,-1.333640,-0.243929,-0.173386,-1.131921,-0.243259,0.000571,-0.907594,-0.142555,-0.042075,-1.267918,-0.209356,-0.061239,-1.241179,-0.218077,-0.058926,-1.082459,-0.210846,1.000000
Frame,0.000000,0.000000,0.000000,0.228004,-0.006679,-0.102774,0.464500,-0.124408,-0.153215,0.666155,-0.170204,-0.205817,0.814863,-0.115965,-0.259740,0.449093,-0.839310,-0.039833,0.530703,-1.226973,-0.098464,0.565201,-1.496778,-0.157529,0.594407,-1.719558,-0.205518,0.325138,-0.944423,-0.048480,0.418441,-1.429024,-0.162902,0.399496,-1.311171,-0.240600,0.359595,-1.078752,-0.266623,0.187407,-0.973109,-0.067367,0.261560,-1.390360,-0.167628,0.258124,-1.270635,-0.206080,0.228396,-1.048054,-0.204089,0.035112,-0.955123,-0.097342,0.091358,-1.304141,-0.167395,0.117202,-1.266713,-0.183353,0.112667,-1.118514,-0.178077,1.000000,0.000000,0.000000,0.000000,-0.211190,-0.068279,-0.089415,-0.427205,-0.244760,-0.145492,-0.612331,-0.311057,-0.203549,-0.753427,-0.281636,-0.261749,-0.409093,-0.892325,-0.044829,-0.464573,-1.303251,-0.111829,-0.478430,-1.575775,-0.179022,-0.484464,-1.786281,-0.230934,-0.278347,-0.958535,-0.061095,-0.315408,-1.447747,-0.172131,-0.308771,-1.417394,-0.244522,-0.295130,-1.228965,-0.271824,-0.137090,-0.960008,-0.089159,-0.164254,-1.392754,-0.187226,-0.173932,-1.348694,-0.225897,-0.170526,-1.155152,-0.228264,0.006926,-0.896564,-0.126259,-0.023918,-1.245708,-0.193024,-0.045554,-1.244378,-0.207463,-0.051717,-1.095781,-0.204272,1.000000
Frame,0.000000,0.000000,0.000000,0.227022,-0.003295,-0.103574,0.465008,-0.139011,-0.150154,0.667844,-0.195875,-0.199340,0.819052,-0.138191,-0.250681,0.449459,-0.842504,-0.029649,0.529255,-1.227755,-0.085909,0.560388,-1.495397,-0.147011,0.588591,-1.717954,-0.198493,0.325157,-0.944921,-0.037383,0.419264,-1.422102,-0.152277,0.391040,-1.315048,-0.237401,0.346983,-1.102129,-0.270223,0.187708,-0.972820,-0.055859,0.261342,-1.390862,-0.159452,0.248596,-1.282261,-0.207850,0.212530,-1.073586,-0.213677,0.036267,-0.950412,-0.085125,0.100853,-1.292685,-0.161052,0.116063,-1.244195,-0.183886,0.100815,-1.093237,-0.184353,1.000000,0.000000,0.000000,0.000000,-0.205962,-0.072951,-0.093575,-0.418171,-0.252149,-0.151489,-0.600545,-0.323038,-0.210406,-0.744302,-0.309128,-0.269588,-0.392230,-0.900565,-0.049196,-0.444446,-1.309647,-0.113847,-0.455554,-1.578386,-0.180148,-0.460171,-1.784942,-0.232374,-0.259912,-0.963511,-0.063965,-0.280270,-1.441858,-0.169202,-0.275135,-1.429132,-0.242165,-0.268010,-1.257773,-0.273588,-0.120103,-0.959670,-0.090939,-0.134602,-1.384372,-0.185040,-0.147679,-1.356384,-0.227176,-0.151162,-1.173859,-0.235580,0.021701,-0.889350,-0.127319,-0.002825,-1.229756,-0.192779,-0.021769,-1.232935,-0.209207,-0.028721,-1.091567,-0.209663,1.000000
Frame,0.000000,0.000000,0.000000,0.220829,-0.011657,-0.097553,0.453948,-0.140933,-0.144528,0.653650,-0.190659,-0.194363,0.802405,-0.142567,-0.245089,0.441853,-0.848236,-0.024017,0.518790,-1.228752,-0.080854,0.551259,-1.491799,-0.138414,0.577633,-1.710639,-0.184900,0.317101,-0.947773,-0.034246,0.406241,-1.424719,-0.148625,0.384952,-1.289983,-0.223467,0.343674,-1.062873,-0.245080,0.180201,-0.973563,-0.055260,0.250670,-1.386107,-0.157332,0.243779,-1.248605,-0.188167,0.214978,-1.038258,-0.178611,0.031457,-0.951968,-0.086939,0.088430,-1.293981,-0.155838,0.110703,-1.236706,-0.164024,0.108483,-1.094226,-0.151816,1.000000,0.000000,0.000000,0.000000,-0.206576,-0.081191,-0.096080,-0.416733,-0.251553,-0.161858,-0.604564,-0.315012,-0.228283,-0.751955,-0.314006,-0.295152,-0.387429,-0.902538,-0.063266,-0.439739,-1.324682,-0.135071,-0.449692,-1.601280,-0.205134,-0.454714,-1.815154,-0.259257,-0.253805,-0.964021,-0.079038,-0.270135,-1.466684,-0.193139,-0.261632,-1.442868,-0.266875,-0.259650,-1.256205,-0.296848,-0.112466,-0.955390,-0.106505,-0.127376,-1.396097,-0.207114,-0.137180,-1.356737,-0.246863,-0.146674,-1.162450,-0.251487,0.030095,-0.877519,-0.143076,0.009270,-1.233899,-0.210740,-0.010196,-1.232667,-0.224678,-0.027588,-1.084893,-0.222599,1.000000
Frame,0.000000,0.000000,0.000000,0.234254,-0.013040,-0.101217,0.469749,-0.140165,-0.147080,0.665313,-0.198610,-0.195467,0.813699,-0.155968,-0.245252,0.449639,-0.842429,-0.030242,0.524484,-1.229451,-0.087091,0.556795,-1.490503,-0.145690,0.586864,-1.712423,-0.193649,0.325068,-0.944964,-0.037072,0.412546,-1.423430,-0.151929,0.389666,-1.288429,-0.232037,0.354862,-1.061183,-0.259236,0.188204,-0.973644,-0.054243,0.258955,-1.385009,-0.155750,0.253438,-1.258590,-0.195856,0.225824,-1.043475,-0.194108,0.037935,-0.954340,-0.082129,0.101280,-1.294721,-0.152389,0.123518,-1.249527,-0.168183,0.114908,-1.106693,-0.162506,1.000000,0.000000,0.000000,0.000000,-0.200123,-0.077349,-0.092608,-0.407531,-0.269605,-0.151143,-0.591571,-0.345931,-0.210058,-0.739645,-0.329209,-0.269057,-0.386005,-0.902886,-0.049638,-0.438947,-1.316098,-0.111112,-0.445760,-1.586465,-0.174093,-0.448686,-1.791801,-0.224003,-0.258044,-0.964035,-0.063645,-0.285840,-1.443033,-0.160817,-0.275491,-1.447021,-0.228607,-0.268341,-1.284859,-0.258562,-0.119841,-0.957743,-0.089619,-0.142630,-1.381051,-0.179954,-0.151503,-1.356649,-0.219459,-0.158758,-1.175957,-0.227541,0.021289,-0.887196,-0.124499,-0.009609,-1.229198,-0.188423,-0.020911,-1.225558,-0.201999,-0.026153,-1.076811,-0.201123,1.000000
Frame,0.000000,0.000000,0.000000,0.228432,-0.002574,-0.099484,0.465113,-0.131509,-0.144720,0.663414,-0.179416,-0.192276,0.809008,-0.134906,-0.241136,0.442860,-0.849674,-0.029114,0.518326,-1.233733,-0.082459,0.551605,-1.493779,-0.138551,0.580780,-1.712327,-0.185390,0.317837,-0.947422,-0.037016,0.401076,-1.426348,-0.145980,0.385430,-1.297733,-0.222190,0.351812,-1.069804,-0.248464,0.181366,-0.969022,-0.055156,0.252443,-1.380296,-0.153854,0.248340,-1.252169,-0.191037,0.218265,-1.038113,-0.188597,0.032451,-0.942691,-0.083969,0.088447,-1.283598,-0.155324,0.111445,-1.236261,-0.170956,0.105146,-1.095170,-0.165278,1.000000,0.000000,0.000000,0.000000,-0.203209,-0.076735,-0.092214,-0.415830,-0.265998,-0.150951,-0.601687,-0.337486,-0.209897,-0.750385,-0.328189,-0.269452,-0.387820,-0.905625,-0.054174,-0.438604,-1.323972,-0.117201,-0.449497,-1.603855,-0.180542,-0.455951,-1.818081,-0.230350,-0.256685,-0.963996,-0.069462,-0.287965,-1.458140,-0.170505,-0.281544,-1.437729,-0.237812,-0.274832,-1.248052,-0.264419,-0.113898,-0.954350,-0.096022,-0.135751,-1.387360,-0.187576,-0.149638,-1.355618,-0.224844,-0.159784,-1.170679,-0.229659,0.031111,-0.880576,-0.131452,0.000124,-1.231403,-0.194253,-0.018907,-1.222962,-0.205662,-0.030461,-1.070910,-0.202527,1.000000
Frame,0.000000,0.000000,0.000000,0.233841,0.001620,-0.105954,0.476930,-0.124878,-0.152758,0.686091,-0.180789,-0.202183,0.837535,-0.124245,-0.253984,0.455337,-0.837460,-0.029346,0.534726,-1.230364,-0.084451,0.567531,-1.500397,-0.144000,0.597956,-1.727159,-0.194657,0.331065,-0.942923,-0.035949,0.420360,-1.426551,-0.151023,0.399736,-1.305253,-0.237143,0.362989,-1.082863,-0.270568,0.192496,-0.972296,-0.053308,0.267763,-1.391174,-0.159359,0.258941,-1.262790,-0.208271,0.224631,-1.043437,-0.213324,0.039773,-0.953175,-0.081446,0.100938,-1.301981,-0.159081,0.120755,-1.249555,-0.182696,0.109967,-1.097366,-0.183111,1.000000,0.000000,0.000000,0.000000,-0.199801,-0.081831,-0.093532,-0.406253,-0.278037,-0.152971,-0.590801,-0.359301,-0.213154,-0.738735,-0.345025,-0.273560,-0.379267,-0.908406,-0.051211,-0.429247,-1.322781,-0.115459,-0.439261,-1.598038,-0.178829,-0.444533,-1.810480,-0.228199,-0.250662,-0.965829,-0.065902,-0.282062,-1.460273,-0.170722,-0.274042,-1.426826,-0.237603,-0.265305,-1.233305,-0.262019,-0.110995,-0.957253,-0.092280,-0.134459,-1.391062,-0.187866,-0.143386,-1.337950,-0.222955,-0.146546,-1.142844,-0.223819,0.031745,-0.887608,-0.127567,-0.002552,-1.236127,-0.191978,-0.018780,-1.220896,-0.202038,-0.024776,-1.067663,-0.196527,1.000000
Frame,0.000000,0.000000,0.000000,0.233118,0.007386,-0.104242,0.474687,-0.126961,-0.148410,0.679359,-0.187525,-0.194444,0.825484,-0.138594,-0.242329,0.450025,-0.840954,-0.029979,0.527486,-1.234222,-0.083734,0.561074,-1.506692,-0.141847,0.589442,-1.732627,-0.191054,0.325148,-0.944971,-0.036190,0.411866,-1.442321,-0.149411,0.396267,-1.317222,-0.232406,0.361960,-1.083868,-0.263213,0.187357,-0.974016,-0.052889,0.260675,-1.398294,-0.156554,0.257973,-1.275370,-0.203588,0.226146,-1.054223,-0.207452,0.035211,-0.956350,-0.080218,0.096374,-1.305551,-0.156796,0.119965,-1.263193,-0.180182,0.110043,-1.116910,-0.180469,1.000000,0.000000,0.000000,0.000000,-0.202758,-0.073857,-0.091038,-0.417039,-0.269108,-0.148962,-0.602450,-0.349553,-0.208130,-0.751219,-0.337321,-0.268217,-0.392410,-0.903983,-0.052206,-0.443652,-1.320833,-0.116719,-0.451641,-1.598345,-0.179527,-0.455428,-1.812852,-0.228596,-0.263027,-0.962286,-0.069449,-0.297984,-1.463748,-0.175075,-0.284081,-1.422954,-0.241571,-0.271852,-1.227845,-0.265365,-0.121704,-0.953647,-0.097975,-0.150939,-1.389313,-0.195558,-0.156005,-1.330032,-0.230156,-0.157062,-1.132910,-0.230187,0.022690,-0.882263,-0.134915,-0.018555,-1.231971,-0.200248,-0.033421,-1.211046,-0.208846,-0.038065,-1.053348,-0.202252,1.000000
Frame,0.000000,0.000000,0.000000,0.225177,0.010258,-0.108094,0.466886,-0.129814,-0.154107,0.667942,-0.192314,-0.201347,0.813567,-0.139641,-0.250019,0.445206,-0.845343,-0.032480,0.520866,-1.232123,-0.085618,0.554233,-1.495580,-0.145078,0.581680,-1.707545,-0.194731,0.321683,-0.946160,-0.036059,0.409459,-1.419285,-0.142743,0.392376,-1.310723,-0.226351,0.358093,-1.094415,-0.260257,0.186311,-0.972626,-0.050627,0.259440,-1.382975,-0.148075,0.255314,-1.275849,-0.198453,0.223934,-1.063481,-0.207070,0.037460,-0.949548,-0.076408,0.098274,-1.296286,-0.149097,0.118763,-1.261261,-0.174252,0.106631,-1.114319,-0.176976,1.000000,0.000000,0.000000,0.000000,-0.202038,-0.074800,-0.093313,-0.413313,-0.267498,-0.153061,-0.596837,-0.346981,-0.213495,-0.744573,-0.334898,-0.274659,-0.388051,-0.908710,-0.055395,-0.437210,-1.326671,-0.120986,-0.446759,-1.604606,-0.184641,-0.451334,-1.817761,-0.234386,-0.257282,-0.963678,-0.071632,-0.297577,-1.462755,-0.180192,-0.286694,-1.412643,-0.248384,-0.274832,-1.208306,-0.272670,-0.114602,-0.953698,-0.099172,-0.141558,-1.395689,-0.198444,-0.149914,-1.340415,-0.234853,-0.153363,-1.141423,-0.235993,0.030851,-0.883221,-0.135280,-0.005738,-1.235538,-0.203005,-0.023014,-1.216444,-0.214265,-0.030289,-1.057127,-0.209220,1.000000
Frame,0.000000,0.000000,0.000000,0.228593,-0.000529,-0.101543,0.463780,-0.139228,-0.146645,0.663378,-0.204617,-0.194402,0.807640,-0.155075,-0.243984,0.440087,-0.853980,-0.027176,0.512379,-1.246607,-0.080483,0.541683,-1.510266,-0.137749,0.569044,-1.726118,-0.185523,0.313968,-0.948820,-0.034120,0.394511,-1.425714,-0.146077,0.378240,-1.305207,-0.229701,0.345916,-1.081125,-0.261361,0.176068,-0.972452,-0.051519,0.244645,-1.383206,-0.153647,0.241395,-1.261378,-0.201300,0.213021,-1.043844,-0.205899,0.025907,-0.948799,-0.079339,0.079145,-1.290779,-0.152221,0.104238,-1.262570,-0.175691,0.102082,-1.133837,-0.176714,1.000000,0.000000,0.000000,0.000000,-0.201924,-0.067028,-0.094148,-0.418735,-0.259504,-0.155388,-0.608029,-0.333215,-0.217419,-0.757354,-0.321733,-0.280349,-0.397050,-0.901808,-0.060314,-0.447576,-1.325812,-0.130079,-0.459114,-1.609413,-0.195536,-0.465036,-1.828881,-0.245560,-0.265778,-0.960939,-0.077184,-0.304892,-1.475708,-0.190405,-0.292859,-1.417040,-0.256756,-0.279637,-1.203877,-0.277243,-0.121385,-0.953964,-0.105241,-0.153053,-1.406682,-0.207202,-0.157107,-1.334864,-0.237436,-0.155746,-1.128386,-0.232127,0.025339,-0.883650,-0.142040,-0.015866,-1.241837,-0.208940,-0.029880,-1.213708,-0.214240,-0.032828,-1.053241,-0.203782,1.000000
Frame,0.000000,0.000000,0.000000,0.226042,-0.000686,-0.098297,0.458444,-0.149663,-0.141053,0.657247,-0.219477,-0.185720,0.803069,-0.172291,-0.231722,0.437617,-0.856950,-0.033144,0.513958,-1.253454,-0.085920,0.544970,-1.515061,-0.139821,0.573143,-1.729616,-0.185030,0.312308,-0.949120,-0.040440,0.388313,-1.431556,-0.149358,0.375666,-1.301707,-0.224673,0.348758,-1.069279,-0.251276,0.175553,-0.968244,-0.057979,0.236582,-1.384640,-0.156844,0.237671,-1.262181,-0.197322,0.214138,-1.043323,-0.198202,0.026026,-0.943164,-0.085930,0.078770,-1.289785,-0.157639,0.105042,-1.260683,-0.178239,0.102867,-1.127327,-0.177529,1.000000,0.000000,0.000000,0.000000,-0.202737,-0.071034,-0.093049,-0.414139,-0.260993,-0.154102,-0.598006,-0.340466,-0.216399,-0.746478,-0.330251,-0.279643,-0.394514,-0.904522,-0.057346,-0.448648,-1.321499,-0.126624,-0.461194,-1.597533,-0.192535,-0.466788,-1.814474,-0.243410,-0.265179,-0.961285,-0.074910,-0.305906,-1.468721,-0.187844,-0.292085,-1.407210,-0.255955,-0.276854,-1.203298,-0.278744,-0.123833,-0.952171,-0.103830,-0.155526,-1.399285,-0.206212,-0.161539,-1.333418,-0.240641,-0.160323,-1.132954,-0.238947,0.020811,-0.881276,-0.141263,-0.020402,-1.237511,-0.208851,-0.038362,-1.216212,-0.217755,-0.043982,-1.057484,-0.210655,1.000000
Frame,0.000000,0.000000,0.000000,0.224030,-0.009806,-0.097489,0.456005,-0.160679,-0.144865,0.649057,-0.237859,-0.194069,0.794773,-0.195936,-0.244945,0.436972,-0.858744,-0.041319,0.510787,-1.246554,-0.096303,0.541753,-1.509788,-0.152112,0.566044,-1.725374,-0.199352,0.310256,-0.949280,-0.051076,0.378542,-1.438995,-0.158840,0.368886,-1.298318,-0.230088,0.344688,-1.062339,-0.255201,0.171301,-0.965613,-0.070723,0.227335,-1.413265,-0.165790,0.238192,-1.290559,-0.199808,0.220657,-1.068575,-0.198797,0.019517,-0.934856,-0.101034,0.066202,-1.294434,-0.171962,0.097802,-1.247790,-0.189086,0.098106,-1.092614,-0.186626,1.000000,0.000000,0.000000,0.000000,-0.199905,-0.074411,-0.089206,-0.407429,-0.270923,-0.147901,-0.588695,-0.353076,-0.209413,-0.737254,-0.341521,-0.272050,-0.389886,-0.909059,-0.051934,-0.440336,-1.325083,-0.121260,-0.453351,-1.594278,-0.184961,-0.457933,-1.813331,-0.234406,-0.261355,-0.962482,-0.072947,-0.293900,-1.481333,-0.189643,-0.281720,-1.381768,-0.253440,-0.270159,-1.164896,-0.270529,-0.121369,-0.951783,-0.105497,-0.146639,-1.411909,-0.209698,-0.152578,-1.313124,-0.235955,-0.151602,-1.106321,-0.226669,0.022581,-0.879275,-0.146674,-0.011870,-1.246883,-0.211750,-0.031866,-1.208991,-0.214696,-0.039481,-1.046920,-0.203130,1.000000
