label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
Peace,0.000000,0.000000,0.000000,-0.143927,-0.203328,-0.053813,-0.197484,-0.580076,-0.080898,-0.110223,-0.877676,-0.118236,-0.008284,-1.081014,-0.150307,-0.187208,-0.972452,-0.020832,-0.275366,-1.342891,-0.065603,-0.318327,-1.561691,-0.088455,-0.343873,-1.755010,-0.102336,-0.057644,-0.997448,-0.042115,0.015548,-1.458536,-0.100225,0.056804,-1.725587,-0.136052,0.103181,-1.935851,-0.148995,0.052520,-0.907172,-0.072696,0.053852,-1.123663,-0.164229,-0.027356,-0.863616,-0.167390,-0.062002,-0.678257,-0.137328,0.150382,-0.765407,-0.107805,0.150959,-0.973251,-0.167585,0.086224,-0.810348,-0.145717,0.052894,-0.655195,-0.111285
Peace,0.000000,0.000000,0.000000,-0.146939,-0.213870,-0.055328,-0.195746,-0.595722,-0.082113,-0.106004,-0.901326,-0.118616,-0.003376,-1.116488,-0.148832,-0.183864,-0.975465,-0.018656,-0.274624,-1.354210,-0.061101,-0.320065,-1.575742,-0.082485,-0.348348,-1.771127,-0.095279,-0.054952,-0.997756,-0.038264,0.021236,-1.467561,-0.093326,0.063240,-1.737842,-0.128187,0.110506,-1.947813,-0.141432,0.053239,-0.905059,-0.067545,0.055486,-1.127175,-0.156683,-0.031782,-0.875037,-0.162204,-0.070145,-0.691997,-0.134827,0.149485,-0.765173,-0.101490,0.152614,-0.990220,-0.159558,0.084836,-0.836231,-0.139491,0.049398,-0.682241,-0.107578
Peace,0.000000,0.000000,0.000000,-0.146040,-0.214469,-0.054387,-0.194156,-0.598922,-0.080446,-0.103163,-0.904815,-0.116292,-0.002508,-1.120735,-0.146683,-0.184359,-0.976825,-0.016303,-0.274421,-1.349820,-0.059749,-0.319135,-1.569958,-0.082131,-0.346240,-1.763235,-0.095338,-0.054976,-0.997842,-0.035911,0.017547,-1.461406,-0.092063,0.056660,-1.726687,-0.127844,0.102754,-1.933482,-0.140906,0.053839,-0.907481,-0.065246,0.054987,-1.119878,-0.154593,-0.027969,-0.863038,-0.158845,-0.061284,-0.682493,-0.130219,0.150484,-0.771542,-0.099139,0.146852,-0.978511,-0.155910,0.082133,-0.811524,-0.133636,0.053090,-0.658297,-0.099742
Peace,0.000000,0.000000,0.000000,-0.144560,-0.204264,-0.050804,-0.194887,-0.586556,-0.075701,-0.105183,-0.887897,-0.111281,-0.006418,-1.099592,-0.141902,-0.186767,-0.973577,-0.015191,-0.274336,-1.344944,-0.057106,-0.317358,-1.562153,-0.077870,-0.344658,-1.753348,-0.090728,-0.057678,-0.997612,-0.037993,0.015675,-1.459962,-0.094249,0.056128,-1.728760,-0.129864,0.101531,-1.940238,-0.143235,0.052030,-0.908187,-0.070092,0.049950,-1.122460,-0.161721,-0.035596,-0.857850,-0.166462,-0.072689,-0.676647,-0.138372,0.150240,-0.772273,-0.106239,0.140076,-0.973039,-0.167822,0.074244,-0.797395,-0.147704,0.044251,-0.643203,-0.115229
Peace,0.000000,0.000000,0.000000,-0.145429,-0.212097,-0.051348,-0.196026,-0.587022,-0.077326,-0.105626,-0.885177,-0.113840,-0.002993,-1.096978,-0.145047,-0.186203,-0.977410,-0.013503,-0.271418,-1.349349,-0.055976,-0.313327,-1.567102,-0.077670,-0.339162,-1.758263,-0.090337,-0.056627,-0.997762,-0.035569,0.017317,-1.463943,-0.090899,0.057009,-1.732646,-0.126496,0.101597,-1.943025,-0.139550,0.053235,-0.905752,-0.067364,0.051511,-1.119036,-0.158286,-0.034824,-0.867240,-0.166460,-0.072767,-0.689626,-0.140162,0.150524,-0.766088,-0.103065,0.144478,-0.976366,-0.161789,0.077079,-0.815083,-0.142189,0.043571,-0.663144,-0.110303
Peace,0.000000,0.000000,0.000000,-0.144667,-0.207554,-0.049082,-0.195544,-0.590780,-0.070655,-0.107339,-0.891321,-0.102994,-0.007173,-1.096918,-0.129908,-0.185490,-0.975252,-0.005191,-0.267036,-1.340133,-0.043086,-0.306555,-1.554046,-0.063574,-0.331250,-1.741966,-0.076580,-0.058751,-0.997922,-0.026472,0.014779,-1.454633,-0.076406,0.055931,-1.718598,-0.111265,0.100053,-1.921483,-0.125635,0.048421,-0.908976,-0.057631,0.049100,-1.126313,-0.142292,-0.035168,-0.889989,-0.152744,-0.074623,-0.714476,-0.130789,0.143641,-0.773675,-0.092902,0.141585,-0.980667,-0.148768,0.074592,-0.827967,-0.132615,0.037919,-0.676589,-0.104900
Peace,0.000000,0.000000,0.000000,-0.147814,-0.207650,-0.054084,-0.196110,-0.586390,-0.078296,-0.105582,-0.888567,-0.112174,-0.003520,-1.100316,-0.139908,-0.187283,-0.972629,-0.011098,-0.268289,-1.344612,-0.048675,-0.308164,-1.560537,-0.067181,-0.332726,-1.751405,-0.078504,-0.058798,-0.997793,-0.030844,0.015048,-1.456334,-0.081317,0.052945,-1.723409,-0.114584,0.095070,-1.928320,-0.127302,0.048773,-0.909515,-0.060819,0.048464,-1.121026,-0.147472,-0.036082,-0.869264,-0.155658,-0.074622,-0.689039,-0.130894,0.144362,-0.775443,-0.095289,0.141435,-0.985941,-0.152367,0.075698,-0.824764,-0.134644,0.040375,-0.670157,-0.105081
Peace,0.000000,0.000000,0.000000,-0.146732,-0.203269,-0.052881,-0.197276,-0.578929,-0.076993,-0.107274,-0.878018,-0.110956,-0.006447,-1.089353,-0.139301,-0.187682,-0.975743,-0.009116,-0.269049,-1.343269,-0.046751,-0.308389,-1.559630,-0.066567,-0.332814,-1.748360,-0.078955,-0.058449,-0.997855,-0.029473,0.013508,-1.455006,-0.080040,0.053516,-1.721438,-0.114876,0.096929,-1.924705,-0.128770,0.050656,-0.908241,-0.060056,0.049539,-1.117660,-0.146681,-0.033764,-0.874800,-0.157337,-0.072704,-0.701601,-0.134607,0.147222,-0.775044,-0.094824,0.142476,-0.981895,-0.152176,0.076896,-0.822240,-0.135806,0.041147,-0.670651,-0.107412
Peace,0.000000,0.000000,0.000000,-0.143932,-0.192962,-0.055228,-0.201783,-0.568018,-0.081970,-0.117259,-0.873700,-0.118192,-0.016355,-1.091133,-0.148385,-0.191888,-0.974917,-0.016604,-0.275894,-1.349321,-0.057027,-0.317844,-1.566760,-0.077165,-0.344292,-1.756840,-0.089892,-0.062218,-0.997362,-0.037385,0.012934,-1.470234,-0.090640,0.052408,-1.739417,-0.125142,0.095323,-1.948748,-0.138543,0.047805,-0.905121,-0.068081,0.043190,-1.123496,-0.156736,-0.039791,-0.873760,-0.163473,-0.075744,-0.699893,-0.137919,0.145763,-0.764817,-0.103257,0.139864,-0.976966,-0.162138,0.077267,-0.812645,-0.143030,0.048986,-0.661063,-0.112458
Peace,0.000000,0.000000,0.000000,-0.146031,-0.199133,-0.049953,-0.199590,-0.576544,-0.073604,-0.112175,-0.877509,-0.107351,-0.014350,-1.091969,-0.135459,-0.187495,-0.972515,-0.010435,-0.270125,-1.344727,-0.048491,-0.309582,-1.560421,-0.067425,-0.333418,-1.748947,-0.079382,-0.058820,-0.997766,-0.031664,0.011671,-1.461481,-0.082423,0.050071,-1.726593,-0.116586,0.093586,-1.931396,-0.130188,0.050185,-0.910940,-0.062406,0.041436,-1.122375,-0.147159,-0.043124,-0.869495,-0.153814,-0.079967,-0.694593,-0.129202,0.148454,-0.779234,-0.097269,0.135625,-0.978946,-0.153258,0.071396,-0.812432,-0.134743,0.041894,-0.663044,-0.105179
Peace,0.000000,0.000000,0.000000,-0.142861,-0.202226,-0.050926,-0.195139,-0.574184,-0.074919,-0.107730,-0.871154,-0.108738,-0.011214,-1.086576,-0.136292,-0.186206,-0.977461,-0.010399,-0.267067,-1.347032,-0.047759,-0.306389,-1.562195,-0.066888,-0.330761,-1.750379,-0.079407,-0.057397,-0.997854,-0.031510,0.016659,-1.456830,-0.083409,0.059904,-1.720483,-0.118738,0.105836,-1.925503,-0.133200,0.050341,-0.905210,-0.062103,0.048087,-1.116936,-0.146205,-0.034303,-0.879048,-0.153771,-0.072274,-0.711455,-0.130276,0.146883,-0.767245,-0.097079,0.144100,-0.972359,-0.150665,0.079402,-0.820405,-0.132294,0.046581,-0.678692,-0.103513
Peace,0.000000,0.000000,0.000000,-0.143387,-0.206068,-0.056779,-0.197170,-0.587256,-0.082875,-0.101949,-0.887929,-0.116631,0.007733,-1.095699,-0.144644,-0.186960,-0.983288,-0.020342,-0.264020,-1.366786,-0.058786,-0.300055,-1.585803,-0.078302,-0.321574,-1.777597,-0.091060,-0.057227,-0.997660,-0.037401,0.016869,-1.462968,-0.087691,0.057408,-1.720584,-0.121174,0.103208,-1.922089,-0.135009,0.053158,-0.902566,-0.064042,0.051402,-1.129729,-0.147855,-0.032864,-0.899271,-0.157568,-0.067998,-0.733299,-0.136104,0.152391,-0.762787,-0.095194,0.146138,-0.975948,-0.150947,0.081226,-0.819449,-0.134843,0.052900,-0.667944,-0.107673
Peace,0.000000,0.000000,0.000000,-0.140522,-0.208792,-0.060692,-0.194665,-0.579598,-0.090329,-0.095824,-0.874918,-0.126987,0.013801,-1.082954,-0.157343,-0.185461,-0.987386,-0.027565,-0.261721,-1.367531,-0.067531,-0.298566,-1.584572,-0.087563,-0.320086,-1.774878,-0.100555,-0.053153,-0.997597,-0.044440,0.019497,-1.455235,-0.096124,0.058962,-1.712123,-0.128821,0.105801,-1.918501,-0.141228,0.059626,-0.894920,-0.070998,0.056093,-1.097123,-0.156565,-0.027567,-0.850216,-0.161306,-0.060465,-0.686587,-0.135267,0.159720,-0.745598,-0.102614,0.156863,-0.956039,-0.159223,0.089979,-0.793740,-0.138881,0.061306,-0.646899,-0.107742
Peace,0.000000,0.000000,0.000000,-0.141533,-0.206260,-0.058054,-0.193087,-0.579347,-0.087742,-0.092627,-0.871079,-0.124911,0.013648,-1.080348,-0.156357,-0.181849,-0.983851,-0.029912,-0.257162,-1.363316,-0.071194,-0.293214,-1.582730,-0.091358,-0.314221,-1.775086,-0.104484,-0.050346,-0.997567,-0.048225,0.020076,-1.454185,-0.102741,0.061094,-1.714770,-0.137026,0.108658,-1.922255,-0.150476,0.061462,-0.899707,-0.075537,0.056556,-1.095304,-0.163368,-0.026437,-0.843161,-0.168663,-0.060670,-0.675176,-0.142903,0.160991,-0.755790,-0.107497,0.151251,-0.953885,-0.166298,0.085333,-0.783252,-0.146857,0.056716,-0.634008,-0.116132
Peace,0.000000,0.000000,0.000000,-0.140577,-0.193195,-0.058497,-0.196010,-0.567974,-0.087103,-0.096856,-0.860136,-0.122663,0.006733,-1.070688,-0.153078,-0.181034,-0.983811,-0.033103,-0.256046,-1.362769,-0.074097,-0.291365,-1.583838,-0.093267,-0.312776,-1.775818,-0.105748,-0.049434,-0.997458,-0.051326,0.022397,-1.459734,-0.107161,0.064483,-1.718729,-0.140737,0.110672,-1.920702,-0.152946,0.060904,-0.898986,-0.078387,0.056287,-1.102643,-0.168473,-0.026027,-0.852830,-0.174772,-0.061934,-0.686285,-0.149178,0.158279,-0.755239,-0.109838,0.150441,-0.953830,-0.172487,0.083557,-0.780192,-0.155186,0.052013,-0.629180,-0.125286
Peace,0.000000,0.000000,0.000000,-0.151659,-0.218459,-0.053929,-0.206509,-0.613502,-0.082183,-0.112078,-0.922702,-0.121033,-0.004732,-1.116681,-0.154880,-0.186170,-0.988550,-0.023195,-0.261552,-1.365738,-0.072326,-0.299808,-1.589399,-0.098805,-0.320755,-1.780969,-0.115182,-0.054278,-0.997476,-0.045768,0.019455,-1.468150,-0.109783,0.060361,-1.737650,-0.148660,0.110634,-1.953276,-0.163337,0.059551,-0.898395,-0.077280,0.063750,-1.133253,-0.170618,-0.019269,-0.879072,-0.168015,-0.051442,-0.692453,-0.133454,0.161838,-0.748935,-0.113581,0.155749,-0.979849,-0.170808,0.088884,-0.816794,-0.141684,0.058324,-0.655814,-0.102091
Peace,0.000000,0.000000,0.000000,-0.146034,-0.212223,-0.054372,-0.195474,-0.602876,-0.080392,-0.099776,-0.905533,-0.116121,0.009076,-1.107797,-0.146637,-0.179643,-0.983454,-0.020838,-0.259422,-1.367488,-0.062649,-0.299412,-1.593083,-0.083447,-0.321914,-1.788705,-0.096266,-0.049044,-0.997942,-0.041307,0.025766,-1.475932,-0.097314,0.065775,-1.749715,-0.132795,0.111178,-1.958845,-0.146244,0.061405,-0.900993,-0.071099,0.065244,-1.136969,-0.159068,-0.019981,-0.899747,-0.165145,-0.058683,-0.722169,-0.138560,0.159413,-0.755767,-0.105367,0.161876,-0.986059,-0.160426,0.095248,-0.832900,-0.139288,0.059206,-0.676016,-0.107295
Peace,0.000000,0.000000,0.000000,-0.143495,-0.213966,-0.055448,-0.192697,-0.594648,-0.082142,-0.095864,-0.894352,-0.117785,0.012672,-1.103668,-0.147622,-0.180899,-0.983738,-0.018415,-0.257282,-1.363869,-0.057976,-0.293854,-1.581124,-0.077229,-0.316615,-1.771391,-0.089024,-0.049178,-0.998068,-0.037965,0.026041,-1.461745,-0.089440,0.062581,-1.722203,-0.122352,0.104211,-1.928754,-0.134724,0.062490,-0.900372,-0.067280,0.057301,-1.111772,-0.153476,-0.027754,-0.864445,-0.159390,-0.061981,-0.694176,-0.133704,0.160949,-0.757075,-0.101206,0.153428,-0.967065,-0.157841,0.085723,-0.806605,-0.138278,0.055472,-0.658802,-0.107740
Peace,0.000000,0.000000,0.000000,-0.145395,-0.206370,-0.052109,-0.198251,-0.593625,-0.077113,-0.102304,-0.891164,-0.111424,0.002704,-1.099600,-0.140939,-0.182595,-0.979716,-0.021773,-0.261818,-1.360787,-0.063690,-0.300848,-1.584009,-0.084448,-0.324874,-1.779139,-0.097490,-0.052092,-0.997758,-0.042018,0.024487,-1.468023,-0.097185,0.065625,-1.734219,-0.132210,0.108655,-1.941308,-0.145887,0.057114,-0.904005,-0.071025,0.058580,-1.128412,-0.158117,-0.024098,-0.888877,-0.163935,-0.062085,-0.714573,-0.138280,0.154122,-0.762398,-0.104173,0.152396,-0.971164,-0.160825,0.087948,-0.811186,-0.140888,0.054763,-0.658495,-0.109856
Peace,0.000000,0.000000,0.000000,-0.142524,-0.208725,-0.053126,-0.191181,-0.584957,-0.079225,-0.100845,-0.883118,-0.114842,-0.000465,-1.097211,-0.144394,-0.180131,-0.978564,-0.018431,-0.259360,-1.355321,-0.060453,-0.298742,-1.574210,-0.080896,-0.323155,-1.764849,-0.093032,-0.049842,-0.997982,-0.039338,0.026472,-1.463140,-0.094486,0.064101,-1.725547,-0.128121,0.105289,-1.930417,-0.139875,0.059994,-0.904673,-0.069869,0.058562,-1.116995,-0.157953,-0.024816,-0.870865,-0.163323,-0.061158,-0.699974,-0.136466,0.157436,-0.762835,-0.104833,0.155773,-0.970711,-0.160965,0.087915,-0.814176,-0.140766,0.053250,-0.669016,-0.109464
Peace,0.000000,0.000000,0.000000,-0.142032,-0.204478,-0.053087,-0.191784,-0.581836,-0.078734,-0.100375,-0.881256,-0.113751,0.001094,-1.092169,-0.143278,-0.184066,-0.978144,-0.019146,-0.261043,-1.352445,-0.060572,-0.298497,-1.569961,-0.080705,-0.322131,-1.758920,-0.092837,-0.054383,-0.997723,-0.039899,0.022080,-1.463646,-0.094028,0.059846,-1.727926,-0.128133,0.100303,-1.933072,-0.140738,0.055075,-0.904322,-0.070131,0.055747,-1.114403,-0.158614,-0.027593,-0.868202,-0.166547,-0.064802,-0.697024,-0.141580,0.151156,-0.763155,-0.104493,0.146922,-0.963279,-0.162461,0.080860,-0.806064,-0.144726,0.047688,-0.662135,-0.115057
Peace,0.000000,0.000000,0.000000,-0.146168,-0.208633,-0.052720,-0.193116,-0.588149,-0.076540,-0.098694,-0.885139,-0.110244,0.003469,-1.094552,-0.138419,-0.184381,-0.978543,-0.011071,-0.259775,-1.350561,-0.050779,-0.296739,-1.568219,-0.070997,-0.321443,-1.755777,-0.082906,-0.054686,-0.997998,-0.031775,0.021154,-1.462218,-0.084019,0.055977,-1.732052,-0.118757,0.090765,-1.940572,-0.131825,0.052877,-0.903655,-0.062682,0.050905,-1.119155,-0.150934,-0.030888,-0.881298,-0.162156,-0.069183,-0.710181,-0.138863,0.145675,-0.760994,-0.097652,0.141980,-0.971489,-0.155057,0.074616,-0.820625,-0.138606,0.036376,-0.674157,-0.109812
Peace,0.000000,0.000000,0.000000,-0.146938,-0.207102,-0.052966,-0.196429,-0.593300,-0.076318,-0.100883,-0.892028,-0.108480,0.006416,-1.094973,-0.135556,-0.187636,-0.977846,-0.015415,-0.263613,-1.349157,-0.052643,-0.300240,-1.567363,-0.071611,-0.322489,-1.757845,-0.084009,-0.057498,-0.997742,-0.034706,0.017476,-1.459236,-0.083610,0.057407,-1.726015,-0.117654,0.099112,-1.930319,-0.132277,0.051223,-0.904247,-0.063520,0.053792,-1.124649,-0.147177,-0.028582,-0.893037,-0.158603,-0.067505,-0.722975,-0.138258,0.146180,-0.763485,-0.096434,0.143803,-0.970850,-0.152041,0.080454,-0.814246,-0.136630,0.047303,-0.661879,-0.110091
Peace,0.000000,0.000000,0.000000,-0.145252,-0.210623,-0.052568,-0.191506,-0.601509,-0.074468,-0.096155,-0.903641,-0.105864,0.009368,-1.108871,-0.131710,-0.182511,-0.977904,-0.009539,-0.259529,-1.351438,-0.046528,-0.298237,-1.567793,-0.065276,-0.323054,-1.756965,-0.077133,-0.053250,-0.998164,-0.028851,0.022073,-1.458102,-0.078477,0.057861,-1.725914,-0.112812,0.095768,-1.935292,-0.126881,0.054438,-0.905756,-0.058126,0.054131,-1.120790,-0.142670,-0.029462,-0.884775,-0.152783,-0.067538,-0.714341,-0.130405,0.149217,-0.767004,-0.091695,0.149528,-0.977309,-0.147087,0.084278,-0.823182,-0.130470,0.050408,-0.674535,-0.102514
Peace,0.000000,0.000000,0.000000,-0.149716,-0.208543,-0.053182,-0.198884,-0.602738,-0.074971,-0.101305,-0.906355,-0.105746,0.006503,-1.110919,-0.131290,-0.186145,-0.976792,-0.012496,-0.264357,-1.352518,-0.049263,-0.302556,-1.571297,-0.067450,-0.325687,-1.761578,-0.079201,-0.055201,-0.997999,-0.030841,0.017482,-1.458093,-0.081385,0.055606,-1.722660,-0.115812,0.096584,-1.925184,-0.129829,0.053312,-0.907493,-0.058952,0.053156,-1.119884,-0.143296,-0.028508,-0.883776,-0.153310,-0.065080,-0.713263,-0.131142,0.148386,-0.771670,-0.091333,0.145357,-0.975751,-0.146599,0.082323,-0.818127,-0.130565,0.051350,-0.669628,-0.103204
Peace,0.000000,0.000000,0.000000,-0.145663,-0.212128,-0.053688,-0.193370,-0.599038,-0.077535,-0.098238,-0.900946,-0.110766,0.005777,-1.113880,-0.138646,-0.181351,-0.980288,-0.012440,-0.259839,-1.356411,-0.051386,-0.298364,-1.574116,-0.071298,-0.322500,-1.764529,-0.083628,-0.050894,-0.998193,-0.031950,0.022368,-1.464716,-0.083339,0.058233,-1.732006,-0.118278,0.096709,-1.939766,-0.132414,0.057527,-0.903878,-0.061494,0.056345,-1.127549,-0.148364,-0.026824,-0.887880,-0.158525,-0.064761,-0.716317,-0.135638,0.153075,-0.762448,-0.095154,0.149820,-0.978260,-0.151686,0.084726,-0.819528,-0.134365,0.051344,-0.668881,-0.105683
Peace,0.000000,0.000000,0.000000,-0.144480,-0.210672,-0.051831,-0.191454,-0.602653,-0.073480,-0.096099,-0.906773,-0.104544,0.009740,-1.112427,-0.130356,-0.179847,-0.975365,-0.012890,-0.256362,-1.352120,-0.050172,-0.294544,-1.569739,-0.068559,-0.318637,-1.761491,-0.080313,-0.050868,-0.998177,-0.032472,0.023021,-1.463457,-0.082164,0.060131,-1.730687,-0.115721,0.101241,-1.939780,-0.129308,0.057788,-0.906390,-0.061573,0.054507,-1.128263,-0.145774,-0.028311,-0.887566,-0.154071,-0.063599,-0.716120,-0.130614,0.154135,-0.767390,-0.094943,0.149618,-0.983339,-0.150443,0.085149,-0.829749,-0.133083,0.054246,-0.682130,-0.104590
Peace,0.000000,0.000000,0.000000,-0.141622,-0.209518,-0.054767,-0.187450,-0.597202,-0.078644,-0.091357,-0.896574,-0.111363,0.013018,-1.104070,-0.138573,-0.178916,-0.982797,-0.014130,-0.256903,-1.354486,-0.052638,-0.295773,-1.571841,-0.072494,-0.319714,-1.762585,-0.084563,-0.048300,-0.998310,-0.032306,0.025568,-1.460108,-0.082679,0.062460,-1.726787,-0.116783,0.101909,-1.936715,-0.130208,0.060637,-0.902068,-0.060446,0.063117,-1.112709,-0.146960,-0.018035,-0.870037,-0.157108,-0.054836,-0.697559,-0.133594,0.155649,-0.760427,-0.092696,0.156350,-0.972604,-0.149020,0.091771,-0.815710,-0.131352,0.058279,-0.665876,-0.101957
Peace,0.000000,0.000000,0.000000,-0.145134,-0.212805,-0.053193,-0.193325,-0.599424,-0.077639,-0.098355,-0.898825,-0.111662,0.005489,-1.108262,-0.140184,-0.184007,-0.981601,-0.014396,-0.261756,-1.355194,-0.055851,-0.301308,-1.573894,-0.077100,-0.326076,-1.764686,-0.089519,-0.053179,-0.997992,-0.034423,0.020241,-1.461871,-0.088423,0.055318,-1.732358,-0.123258,0.093384,-1.945986,-0.135971,0.057135,-0.903180,-0.064357,0.056032,-1.111426,-0.152822,-0.025860,-0.864307,-0.160470,-0.061537,-0.689730,-0.134121,0.154670,-0.761145,-0.098479,0.152459,-0.971561,-0.154366,0.087202,-0.815443,-0.134133,0.054433,-0.668764,-0.102303
Peace,0.000000,0.000000,0.000000,-0.139624,-0.210679,-0.050553,-0.188903,-0.598701,-0.072623,-0.094780,-0.897793,-0.105168,0.012325,-1.100799,-0.132507,-0.177792,-0.979129,-0.008441,-0.252989,-1.352270,-0.048670,-0.290362,-1.570679,-0.069203,-0.315323,-1.759685,-0.081404,-0.048621,-0.998363,-0.030113,0.026354,-1.462036,-0.083584,0.061684,-1.731974,-0.118685,0.098697,-1.943906,-0.131550,0.060935,-0.906558,-0.061840,0.058147,-1.110731,-0.150498,-0.025054,-0.865696,-0.159530,-0.061781,-0.693639,-0.134135,0.157196,-0.767606,-0.097606,0.151395,-0.971858,-0.154714,0.085961,-0.810402,-0.135901,0.054886,-0.660805,-0.105063
Peace,0.000000,0.000000,0.000000,-0.143086,-0.207245,-0.053081,-0.193269,-0.592660,-0.079430,-0.097726,-0.894515,-0.115597,0.010305,-1.104586,-0.146470,-0.176926,-0.981412,-0.019834,-0.256058,-1.359431,-0.063338,-0.295666,-1.580064,-0.084701,-0.320652,-1.771859,-0.097522,-0.045673,-0.998071,-0.042041,0.026629,-1.470694,-0.101460,0.062682,-1.745881,-0.138807,0.101926,-1.960684,-0.152400,0.063796,-0.903336,-0.073541,0.062137,-1.114264,-0.166338,-0.021956,-0.862240,-0.173091,-0.059689,-0.686809,-0.145272,0.159815,-0.760997,-0.109076,0.152840,-0.964344,-0.167693,0.086149,-0.798555,-0.146869,0.053415,-0.647993,-0.114001
Peace,0.000000,0.000000,0.000000,-0.140459,-0.207718,-0.052939,-0.190732,-0.579280,-0.082317,-0.099429,-0.875631,-0.121827,0.005649,-1.082455,-0.155281,-0.176035,-0.980143,-0.024762,-0.255364,-1.354228,-0.068723,-0.293116,-1.573269,-0.090418,-0.315754,-1.763695,-0.103764,-0.044805,-0.997837,-0.048093,0.029583,-1.468588,-0.106460,0.071447,-1.744137,-0.143808,0.117334,-1.956838,-0.158546,0.065604,-0.899437,-0.080184,0.060847,-1.104014,-0.170671,-0.025797,-0.857540,-0.177129,-0.065862,-0.683050,-0.150628,0.162991,-0.750721,-0.116600,0.158814,-0.957873,-0.175359,0.087621,-0.805149,-0.156003,0.046277,-0.656215,-0.124807
Peace,0.000000,0.000000,0.000000,-0.144238,-0.208663,-0.049810,-0.195784,-0.595660,-0.076295,-0.102578,-0.894673,-0.113557,0.006308,-1.093884,-0.145617,-0.173739,-0.980660,-0.020030,-0.252945,-1.352255,-0.064408,-0.293120,-1.569848,-0.086944,-0.318956,-1.758847,-0.100533,-0.043764,-0.998050,-0.044507,0.026224,-1.472783,-0.103327,0.061390,-1.750900,-0.140358,0.100223,-1.966419,-0.154491,0.065971,-0.901298,-0.077795,0.065245,-1.123949,-0.170459,-0.020933,-0.875594,-0.177733,-0.062405,-0.694381,-0.150831,0.162690,-0.754155,-0.114833,0.157074,-0.965309,-0.175425,0.086194,-0.801576,-0.155560,0.045880,-0.642283,-0.123353
Peace,0.000000,0.000000,0.000000,-0.148881,-0.203566,-0.049980,-0.204489,-0.584792,-0.078672,-0.115037,-0.888011,-0.119032,-0.011227,-1.095142,-0.153897,-0.176310,-0.979298,-0.023560,-0.259122,-1.362999,-0.069751,-0.299239,-1.583697,-0.092035,-0.324181,-1.777036,-0.104999,-0.044954,-0.997667,-0.051381,0.026667,-1.483637,-0.114042,0.061014,-1.769185,-0.151717,0.099696,-1.989105,-0.164831,0.066323,-0.898666,-0.087932,0.049048,-1.118845,-0.184553,-0.042392,-0.856690,-0.188119,-0.082813,-0.669077,-0.156791,0.165156,-0.748928,-0.128463,0.150937,-0.977864,-0.190329,0.076871,-0.812338,-0.166719,0.037783,-0.649749,-0.130998
Peace,0.000000,0.000000,0.000000,-0.137997,-0.200516,-0.051527,-0.195441,-0.578823,-0.082389,-0.106150,-0.881596,-0.124129,0.006548,-1.092346,-0.160431,-0.176471,-0.979173,-0.027503,-0.254213,-1.360614,-0.073637,-0.293828,-1.579478,-0.095045,-0.319483,-1.771547,-0.107694,-0.044283,-0.997510,-0.054882,0.029449,-1.476063,-0.115587,0.062156,-1.753759,-0.151599,0.097471,-1.969313,-0.164115,0.067352,-0.900867,-0.091080,0.055867,-1.106681,-0.188110,-0.029562,-0.835369,-0.192707,-0.066427,-0.646833,-0.162417,0.165050,-0.754492,-0.131111,0.148103,-0.959318,-0.195473,0.079157,-0.785257,-0.173990,0.046335,-0.625744,-0.139682
